,tweet_id,tweet,sentiment
224,2231,"['marissa', 'mayer', 'google', 'connect', 'digital', 'physical', 'worlds', 'mobile', 'link', 'sxsw']",1
225,7600,"['google', 'circles', 'looms', 'google', 'nerds', ""'get"", 'social', 'sxsw', 'link', 'via']",1
226,491,"['photo', 'far', 'best', 'sxsw', 'accessory', 'ipad', 'followed', 'closely', 'margarita', 'wink', 'link']",2
227,8967,"['started', 'sxsw', 'planning', 'last', 'night', 'official', 'ipad', 'app..', 'solid', 'resource', 'still', 'comes', 'short', 'scheduling']",2
228,5878,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",1
229,411,"['check', 'coyne', 'updates', 'sxsw', 'link', 'via']",1
230,6626,"['win', 'ipad2', 'signing', 'link', 'sxsw', 'wantlet']",1
231,5471,"['apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'sxsw']",1
232,5169,"['apple', 'likes', 'pay', 'apple', 'likes', ""''"", 'barry', 'diller', 'sxsw', 'acc', 'ballroom', 'pic', 'link']",1
233,8664,"['cnn', 'launch', 'everywhere', ""''"", 'service', 'mobile', 'google', 'computers', 'link', 'sxsw', 'via']",1
234,7001,"['iphone', 'apps', 'keep', 'grooving', 'sxsw', '2011', 'link', 'via']",2
235,5044,"['double', 'fisting', 'keynote', 'sxsw', 'apple', 'link']",1
236,4509,"['sxsw', 'indieauthors', 'sanders', 'one', 'author', 'talked', 'technology', 'stories', 'facebook/iphone', 'showing', 'stories', ""''""]",1
237,4356,"['new', 'moose', 'tracker', 'google', 'discusses', 'importance', 'location', 'mobile', 'link', 'sxsw']",1
238,8659,"['wish', 'could', 'head', 'link', '1pm', 'cst', 'today', 'win', 'vip', 'access', 'acoustic', 'solo', 'set', 'sxsw', 'tonight']",1
239,52,"['link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",1
240,3644,"['taking', 'flight', 'away', 'big', 'apple', 'nyc', 'nest', 'barely', 'hatched', 'startups', 'take', 'flight', 'sxsw', 'link', 'sxsw', 'startups']",1
241,7699,"['false', 'alarm', 'could', 'google', 'blushing', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'link', 'sxsw']",1
242,2116,"['iphone', 'crashed', 'front', 'sxsw', 'apple', 'pop-', 'bestworstthingever']",3
243,5949,"['great', 'panel', '/guys', 'google', 'hotpot', 'social', 'recs', 'def', 'end', 'recs', 'discotalk', 'sxsw', 'sloanxsw']",2
244,74,"['..', 'sxsw', 'news', 'yahoo.com', 'loosing', 'search', 'traffic', 'new', 'site', 'google.com', 'doubt', 'last', 'tho', 'weird', 'name']",1
245,7900,"['apple', 'puts', 'popup', 'store', 'sxsw', 'hawk', 'ipad', 'think', 'sell', 'one', 'two', 'link']",2
246,1373,"['--', ""''"", 'gsd', 'google..sitting', 'tree', 'link', 'sxsw', 'gsdm']",1
247,5185,"['one', 'thing', 'sxsw', 'good', 'flash', 'mobs', 'hive-think', ""''"", 'apple', 'wins', 'sxsw', 'ipad2', 'link']",2
248,1762,"['google', 'map', 'usage', 'mobile', 'seeing', 'demo', 'new', 'version', 'mobile', 'maps', 'nice', 'sxsw']",2
249,1900,"['laugh', 'loud', 'gadgetzilla', 'fun', 'sxsw', 'festival', 'time', 'god', 'scared', 'got', 'netbook', 'ipad', 'droid']",2
250,8362,"['sxsw', 'quote', 'day', 'ipad', 'interface', 'design', '..', 'relatable', 'discoverable', ""''"", 'ipad', 'digital']",1
251,6319,"['mingly', 'apple', 'day', 'giveaway', 'register', 'win', 'sxsw', 'winning', 'link']",1
252,4668,"['apple', 'opening', 'temp', 'store', 'friday', '6th', 'congress', 'sxsw', 'link']",1
253,6515,"['best', 'thing', 'heard', 'weekend', 'sxsw', 'gave', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad']",2
254,1574,"['ran', 'temporary', 'apple', 'store', 'amy', 'sxsw']",1
255,2267,"['could', 'big', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'tech', 'sxsw']",1
256,5783,"['going', 'sxsw', 'find', 'could', 'win', 'tech', 'prizes', 'ipad', 'iphone', 'cases']",1
257,3739,"['tried', 'initiate', 'carpooling', 'ridonkulous', 'taxi', 'line', 'geeks', 'silent', 'bet', 'everyone', 'would', 'iphone', 'app', 'sxsw']",1
258,5991,"['free', 'sampler', 'celebrate', 'sxsw', 'year', 'including', 'barton', 'hollow', 'link', 'nice']",1
259,3267,"['food4thought..juxtaposed', 'ipad', 'sxsw', 'rocking', 'lybian', 'rebels', 'thwarted', 'gorgeous', 'day', 'japan', 'reeling']",2
260,6952,"['win', 'free', 'ipad', 'webdoc.com', 'sxsw']",1
261,6753,"['ironic', 'tee', 'usurped', 'ipad', 'hipster/geek/start-', 'chic', 'fashion', 'item', 'year', 'sxsw']",2
262,3136,"['novelty', 'ipad', 'news', 'apps', 'fades', 'fast', 'among', 'sxsw', 'delegates', 'link']",0
263,2103,"['android', 'party', '..', 'sxsw', 'lustre', 'pearl', 'bar', 'others', 'link']",1
264,5663,"['design', 'ipad', 'like', 'design', '101', 'class', 'someone', 'give', 'talk', 'assume', 'ditch', 'previous', 'experience', 'sxsw']",1
265,3298,"['google', 'products', 'need', 'condensed', ""''"", 'merissa', 'mayor', 'sxsw', 'conference', '2011', 'link']",3
266,6054,"['yet', 'walk', 'conference', 'room', 'look', 'like', 'apple', 'think', 'nothing', 'else', 'sxsw']",0
267,3507,"['apple', 'ehphone', 'available', 'canada', 'sxsw', 'apple', 'aphone', 'canada']",1
268,4639,"['ipad', 'lounge', 'free', 'daily', 'sxsw', 'free', 'coffee', 'ipad', 'art', 'recharge', 'refresh', 'austin', 'details', 'link']",2
269,3178,"['queueing', 'ipads', 'instead', 'partying', 'honestly', 'geeks', 'get', 'grip', 'ipad', 'takes', 'sxsw', 'video', 'link']",1
270,3720,"['mayer', 'making', 'clear', 'google', 'going', 'straight', 'foursquare', 'gowalla', 'google', 'hotpot', 'sxsw']",1
271,4969,"['mass', 'google-zation', 'ranking', '/indexing', 'educational', 'assets', 'lost', 'sea', 'uncatalogued', 'materials', 'present', 'futureofed', 'gsdm', 'sxsw']",1
272,6832,"['updated', 'npr', 'music', 'iphone', 'app', 'song', 'info', 'songs', 'live', 'video', 'streaming', 'time', 'sxsw', 'link']",2
273,1335,"['disgusted', 'iphone', 'battery', 'life', 'already', 'blackberry', 'going', 'strong', 'sxsw']",0
274,2656,"['average', 'google', 'maps', 'sees', 'users', 'come', 'mobile', 'devices', 'becoming', 'connected', 'sxsw', 'donline']",1
275,8711,"['packed', 'house', 'google/bing', 'search', 'rankings', 'hope', 'catfight', ""''"", 'sxsw', 'qagb']",2
276,3711,"['good', 'morning', 'everybody', 'ipad', 'takes', 'sxsw', 'video', 'link', 'via', 'mashable', 'apple']",2
277,1590,"['great', 'meet', 'meetup', 'post', 'new', 'sxsw', 'medical', 'apps', 'link', 'sxswh', 'hcsm']",1
278,7015,"['phones', 'around', 'blackberry', 'iphone', 'android', 'distant', 'third', 'sxsw']",1
279,5781,"['going', 'sxsw', 'checkin', 'friends', 'austin', 'location-based', 'apps', 'link', 'iphone']",1
280,4102,"['gsdm', 'google', 'party', 'hook', 'sxsw', 'link']",2
281,2364,"['google', 'social', 'network', 'circles', 'coming', 'today', 'sxsw', 'link']",1
282,1264,"['available', 'today', 'mobile', 'apps', 'iphone', 'android', 'blackberry', 'windowsmobile', 'facebook', 'info', 'link', 'sxsw']",1
283,2026,"['idea', 'time', 'apple', 'store', 'sxsw', 'closes', 'tonight']",1
284,4260,"['atomic', 'tom', 'rocked', 'cnn', 'grill', 'party', 'brooklyn', 'google', 'also', 'food', 'drinks', 'fantastic', 'sxsw', 'sxswi']",1
285,8263,"['got', 'custome', 'iphone', 'case', 'sxsw', 'artwork', 'favorite', 'blackbook', 'piece', 'link']",2
286,6816,"['traveling', 'sxsw', 'ipad', '//2011']",1
287,3940,"['would', 'give', 'apple', 'stock', 'like', 'slim', 'link', 'sxsw']",2
288,860,"['geeky', 'love', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",2
289,177,"['winning', 'picture', 'android', 'google', 'sxsw', 'link']",2
290,6418,"['oo', 'apple', 'rumored', 'opening', 'temporary', 'store', 'sxsw', 'link']",2
291,6617,"['walking', 'pop-', 'apple', 'store', 'like', 'walking', 'future', 'ipad', 'type', 'computer', 'sxsw']",1
292,623,"['google', 'host', 'developer', 'day', 'sxsw', 'link', 'sxsw']",1
293,5299,"['sxsw', 'need', 'best', 'android', 'dev', 'html5/', 'issue', 'need', 'solving', 'quickly', 'handsome', 'reward', 'love', 'grabs']",1
294,6199,"['friendly', 'reminder', 'sxsw', 'attendees', 'talk', 'text', 'film', 'slap', 'steal', 'ipad']",1
295,4161,"['line', 'apple', 'pop-', 'store', 'austin', 'opens', 'sxsw', 'link']",1
296,1145,"['view', 'back', 'line', 'get', 'league', 'extraordinary', 'hackers', 'google', 'event', 'sxsw', 'link']",1
297,3763,"['agencies', 'push', 'google', 'directions', 'never', 'would', 'gone', 'says', 'creative', 'lab', 'strategy', 'director', 'sxsw']",2
298,5444,"['apple', 'opened', 'pop-', 'store', 'sxsw', 'release', 'ipad', 'quite', 'scene', 'geek', 'power', 'link']",2
299,1627,"['send', 'early', 'app', 'access', 'ios', 'android', 'glad', 'team', 'help', 'sxsw']",1
300,2596,"['white', 'ipad2', '64gig', 'wifi', 'available', 'austin', 'sxsw', 'apple', 'popup', 'store', 'right', 'wait']",2
301,2785,"['getting', 'ready', 'mom', 'ipad', 'designing', 'boomers', 'link', 'sxsw']",1
302,3800,"['hey', 'app', 'download', 'android', 'app', 'market', 'heads', 'sxsw']",0
303,4704,"['wow', 'spending', 'minute', 'sxsw', 'line', 'apple', 'popup', 'store', 'sxsw', 'link']",1
304,1132,"['attending', 'party', 'sxsw', 'interested', 'people', 'wiings']",1
305,2824,"['updated', 'iphone', 'app', 'song', 'info', 'select', 'streams', 'incl', 'live', 'video', 'streaming', 'time', 'sxsw', 'link']",2
306,8502,"['attn', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']",1
307,3473,"['hey', 'mark', 'sleep', 'sxsw', 'bring', 'home', 'shiny', 'new', 'ipad', 'would', 'smiling']",2
308,4893,"['talking', 'social', 'media', 'monitoring', 'platforms', 'sm2', 'radian6', 'google', 'analytics', 'smmnextgen', 'sxsw', '--', 'right', 'line', 'convo', 'last', 'night']",1
309,4209,"['really', 'hoping', 'sxsw', 'would', 'bring', 'android', 'version', 'well', 'maybe', 'someday..', 'long', 'time']",0
310,7126,"['looking', 'iphone', 'app', 'manages', 'multiple', 'accounts', 'allowing', 'select', 'follow', 'lists', 'suggestions', 'sxsw']",1
311,4222,"['awesome', 'lost', 'colleague', 'left', 'iphone', 'car', 'fail', 'sxsw']",1
312,7826,"['watch', 'sxsw', 'link']",1
313,3316,"['ipad', 'design', 'also', 'checkout', 'project', 'magazine', 'guardian', 'eyewitness', 'zinio', 'interesting', 'concept', 'ref', 'ipad', 'magazines', 'sxsw']",1
314,3393,"['wow', 'much', 'hirer', 'expected', 'google', 'maps', 'use', 'mobile', 'sxsw']",2
315,851,"['google', 'looking', 'social', 'signals', 'search', 'results', 'qagb', 'sxsw']",1
316,1679,"['hoping', 'blackberry', 'sprint', 'popup', 'store', 'opens', 'get', 'xtra', 'battery', 'yes', 'still', 'sprint', 'blackberry', 'sxsw', 'apple']",1
317,1177,"['ipad', 'star', 'gadget', 'sxsw', 'link', 'sxsw']",2
318,2579,"['kinda', 'giddy', 'theindustryparty', 'google', 'gsdm', 'finally', 'fun', 'comes', 'non', 'swsurrogates', 'sxsw', 'notpouting']",2
319,7028,"['tons', 'good', 'music', 'free', 'sxsw', 'sampler', 'via', 'link']",1
320,3855,"['biyt', 'email', 'like', 'google', 'voice', 'email', 'loveit', 'sxsw', 'startupbus']",3
321,2782,"['getting', 'ready', 'session', 'designing', 'ipad', 'interfaces', 'lynn', 'teo', 'ballroom', 'austin', 'convention', 'center', 'sxsw']",1
322,8696,"['another', 'super', 'smart', 'move', 'apple', 'link', 'temporary', 'store', 'sxsw', 'apple', 'sxsw']",2
323,9040,"['google', 'trying', 'fill', 'void', 'local', 'information', 'hotpot', 'biz', 'claim', 'provide', 'photos', 'info', 'sxsw']",1
324,5365,"['browserwars', 'panel', 'without', 'apple', 'like', 'sxsw', 'without', 'parties']",2
325,5394,"['another', 'great', 'panel', 'hilton', 'austin', 'left', 'brain', 'search', 'google', 'right', 'brain', 'search', 'sxsw']",2
326,5454,"['apple', 'plans', 'keep', 'austin', 'wired', 'opening', 'pop-', 'apple', 'store', 'sxsw', 'link']",1
327,7837,"['apple', 'temporary', 'retail', 'store', 'sxsw', 'sweet', 'ipad2']",2
328,3161,"['hope', 'filtering', 'intuitive', 'via', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles..', 'link', 'sxsw']",1
329,2925,"['suspense', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",2
330,1743,"['going', 'sxsw', 'google', 'map', 'free', 'hotspots', 'link', 'warning', '2009']",1
331,5017,"['someone', 'going', 'ask', 'bing', 'copying', 'google', 'search', 'results', 'qagb', 'sxsw', 'seo']",1
332,6346,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashabl', 'cont', 'link']",1
333,3685,"['cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'via', 'twitter', 'iphone', 'link', 'socialmedia', 'philanthropy']",1
334,4805,"['walking', 'pop-', 'apple', 'store', 'like', 'walking', 'future', 'ipad', 'type', 'computer', 'sxsw']",2
335,6978,"['yayrt', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'link']",1
336,8027,"['smartypants', 'getting', 'ipad', 'couple', 'minutes', 'thanks', 'widfy', 'sxsw']",1
337,9022,"['way', 'love', ""'all"", 'discuss', 'apple-breeds', 'midst', 'pre-', 'sxsw', 'madness']",2
338,5464,"['apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'going', 'sell', 'ipad2', 'sxsw', 'link', '//', 'danger']",1
339,862,"['love', 'sxsw', 'apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''""]",2
340,9020,"['funny', 'watching', 'room', 'full', 'people', 'hold', 'ipad', 'air', 'take', 'photo', 'like', 'room', 'full', 'tablets', 'staring', 'sxsw']",3
341,8444,"['watching', 'man', 'game', 'radisson', 'waiting', 'next', 'talk', 'ipad', 'android', 'sxsw']",1
342,5218,"['austinites', 'sxsw', 'check', 'iphone', 'link']",1
343,7695,"['need', 'workspace', 'book', 'iphone', 'link', 'app', 'sxsw', 'virtualoffice']",2
344,3085,"['hmm', 'something', 'seems', 'amiss', 'apple', 'store', 'gsdm', 'sxsw', 'welivehere', 'apple', 'store', 'sxsw', 'link']",1
345,2612,"['ellen', 'page', 'appearance', 'reduced', 'iphone', 'call', 'hearts', 'broken', 'sxsw', 'super']",1
346,4663,"['apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'link', 'phew', 'beginning', 'panic', 'thanks', 'steve', 'sxsw']",2
347,3441,"['line', 'apple', 'store', 'insane..', 'sxsw']",1
348,3795,"['hey', 'grill', 'come', 'create', 'customizable', 'iphone', 'cases', 'tweet', 'sxsw']",2
349,6930,"['said', 'ipad', 'photos', 'apple', 'store', 'sxsw', 'link']",1
350,2091,"['gearing', 'sxsw', 'interactive', 'trade', 'show', 'across', 'google', 'link']",1
351,259,"['sxsw', 'app', 'iphone', 'ridiculous', 'personal', 'planner', 'next', 'days']",2
352,1434,"['dear', 'sxsw', 'matt', 'cutts', 'google', 'may', 'want', 'provide', 'larger', 'room', 'salon', 'hilton', 'sayin', 'sxsw', 'sxswi']",1
353,3673,"['standing', 'back', 'iphone', 'plugged', 'laptop', 'connect', 'ready', 'everything', 'great', 'one', 'happy', 'gsdm', 'sxsw']",1
354,3894,"['panelist', 'texas', 'observer', 'called', 'ipad', 'lean', 'back', 'device', 'sxsw', 'newsapp', ""'mconfused""]",3
355,6764,"['hand', 'judging', 'pop-', 'store', 'constant', 'line', 'apple', 'ipad2', 'clearly', 'breaking', 'sxsw']",2
356,4221,"['looks', 'like', 'could', 'get', 'ipad2', 'link', 'apple', 'sxsw']",2
357,1541,"['nice', 'link', 'killer', 'shot', 'got', 'last', 'night', 'nokiaconnects', 'concert', 'sxsw']",1
358,3676,"['100', 'line', 'apple', 'pop-', 'store', 'everyone', 'waiting', 'ipads', 'first', 'guy', 'arrived', ':30am', 'degrees', 'badges', 'everywhere', 'sxsw']",2
359,7419,"['pop-', 'apple', 'store', 'sell', 'ipad2', 'sxsw', 'line', 'insane', 'link']",1
360,8652,"['never', 'thought', 'sitting', 'floor', 'austin', 'convention', 'center', 'best', 'place', 'plug', 'iphone', 'charger', 'sxsw']",1
361,2162,"['spasmatics', 'rockin', 'aclu', 'google', 'party', 'sxsw']",2
362,5165,"['google', 'maps', 'usage', 'mobile', ""''"", 'marissa', 'mayer', 'sxsw']",1
363,5586,"['buying', 'ipad2', 'turn', 'ipad1', 'apple', 'store', 'wipes', 'clean', 'donates', 'schools', 'mrs.', 'jobs', 'idea', 'apple', 'ipad2', 'sxsw']",2
364,3188,"['life', 'get', 'ipad', 'sync', 'sessions', 'partial', 'iphone', 'fine', 'ipad', 'deciding', 'wants', 'sxsw']",0
365,7835,"['itunes', 'free', 'sxsw', 'sampler', 'featuring', 'selection', 'year', 'performers', 'link']",1
366,7750,"['heading', 'sxsw', 'austin', 'guide', 'iphone', 'free', 'limited', 'time', 'link']",1
367,6324,"['morning', 'everyone', 'ipad', 'giveaway', 'sxsw', 'closes', 'shortly', 'need', 'sign', 'link', 'enter']",1
368,3786,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'link']",1
369,3374,"['meet', 'guy', 'bought', 'first', 'ipad', 'sxsw', 'apple', 'pop-', 'store', 'link', 'via']",1
370,5887,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw', 'via']",1
371,3235,"['eyeing', 'grilled', 'cheese', 'stand', 'session', 'mom', 'ipad', 'designing', 'boomers', 'sxsw', '4hb', 'cheatday']",1
372,5593,"['cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'via', 'twitter', 'iphone', 'link', 'sxsw4jp', 'archforhumanity']",1
373,5918,"['google', 'demo', 'league', 'extraordinary', 'hackers', 'cool', 'stuff', 'like', 'web', 'apps', 'google', 'sxsw', 'lxh']",2
374,6156,"['ipad', 'decks', 'killing', 'sxsw']",1
375,7958,"['saw', 'going', 'sxsw', 'download', 'groundlink', 'app', 'ride', 'limo', 'austin', 'link', 'see', 'booth', '437']",1
376,4174,"['going', 'listen', 'former', 'coworker', 'speak', 'trip', ""''"", 'mars', 'nasa', 'ipad', 'time', 'sxsw']",1
377,7640,"['whoa', 'dude', 'front', 'using', 'google', 'wave', 'sxsw', 'xplat']",2
378,1095,"['social', 'sites', 'like', 'delicious', 'often', 'better', 'results', 'google', 'bing', 'qagb', 'sxsw']",0
379,879,"['great', 'mental', 'image', 'people', 'session', 'taking', 'photos', 'ipad', 'air..', 'doingitwrong', 'sxsw']",2
380,7933,"['epicurious', 'flipboard', 'cnn', 'wired', 'moma', 'examples', 'good', 'ipad', 'design', 'sxsw', 'link']",2
381,4481,"['gon', 'na', 'leave', 'sxsw', 'tomorrow', '5pm', 'purchase', 'ipad2', 'map', 'store', 'link']",1
382,5554,"['best', 'brand', 'marketing', 'sxsw', 'solar', 'powered', 'carousel', 'rock', 'roll', 'trailer', 'park', 'apple', 'ipad2', 'pop-', 'shop']",2
383,990,"['attending', 'panel', 'better', 'living', 'cloud', 'computing', 'presented', 'google', 'jon', 'wiley', 'sxsw']",1
384,2263,"['blackberry', 'apps', 'sxsw', 'pls', 'let', 'know..cheers..will', 'iphone', 'too..', 'smiling']",3
385,2304,"['..', 'law', 'averages', 'better', 'buzz', ""''"", 'google', 'circles', '__', 'sxsw']",2
386,1149,"['following', 'buzz', 'hee', 'hee', 'google', 'drip', 'feeding', 'information', 'facebook', 'rival', 'circles', 'sxsw']",1
387,5652,"['dancing', 'google', '80s', 'party..', 'truth', 'need', 'girl', 'joint', 'sxsw', 'link']",1
388,7020,"['6th', 'congress', 'dude', 'creatively', 'saving', 'ipad', 'URL', 'sxsw', 'link']",2
389,1288,"['want', 'use', 'video', 'sxsw', 'talk', 'today', 'need', 'able', 'download', 'ipad', 'know', 'link']",1
390,1624,"['shame', 'confirmed', 'apple', 'store', 'week', 'popup', 'austin', 'sxsw', './v7jwekn', 'gave', 'credit']",1
391,1275,"['apple', 'two', 'austin', 'stores', 'week', 'downtown', 'presence', 'changes', 'sxsw', 'popup', 'store', 'link']",2
392,3406,"['less', 'hours', 'apple', 'store', 'link', 'line', 'link', 'sxsw', 'ipad2']",1
393,3435,"['free', 'itunes', 'store', 'tracks', 'sxsw', 'featured', 'artists..', 'link', 'grab', 'gone..', 'thanks', 'apple']",2
394,894,"['hootsuite', 'mobile', 'sxsw', 'updates', 'iphone', 'blackberry', 'android', 'whether', 'getting', 'friendly', '..', 'link']",1
395,5937,"['google', 'route', 'around', 'traffic', 'function', 'saves', 'users', 'years', 'every', 'day', 'marissa', 'mayer', 'sxsw']",2
396,7625,"['making', 'sure', 'packed', 'everything', 'need', 'sxsw', 'iphone', 'ipad', 'chargers', 'business', 'cards', 'pants', 'missing', 'anything']",1
397,7677,"['sxsw', 'tried', 'days', 'ipad', 'macbook', 'pro', 'experiment', 'heart', 'real', 'keyboard']",0
398,7972,"['socialmuse', 'android', 'available', 'genius', 'lookalike', 'music', 'listening', 'appcircus', 'sxsw']",2
